37510122;01/01/16;31/12/16;1.695.272;942.796;1.930.590;1.332.796;498.794;;99.000
28715676;01/01/17;31/12/17;0;0;0;0;0;;
36980826;01/01/17;31/12/17;91.639;99.859;285.920;222.562;63.358;;0
33148550;01/01/17;31/12/17;-200.640;-191.151;0;0;0;;
29613540;01/01/17;31/12/17;0;0;0;0;0;;
29244154;01/01/16;31/12/16;245.779;27.572;443.404;150.000;272.050;0;21.354
38750321;28/06/17;31/12/17;462.875;337.417;1.053.592;387.417;600.480;61.802;3.893
38673750;16/05/17;31/12/17;548.503;726.537;13.668.521;776.537;2.632.699;10.259.285;
31470307;01/01/16;31/12/16;0;;0;0;;;
31470846;01/01/16;31/12/16;0;;0;-519.767;519.767;;
36464550;01/01/16;31/12/16;-6.834;-50.984;0;-1.185.537;13.770;1.171.767;
36047933;01/01/16;31/12/16;-19.026;37.572;180.549;97.154;83.395;;
37556866;01/01/17;31/12/17;-279.020;-421.484;30.984;-711.267;742.251;;
30537912;01/01/16;31/12/16;13.050;-3.462;29.452;65.652;13.081;82.023;
31863791;01/01/16;31/12/16;-2.620;-4.791;30.191;-78.612;2.155;106.648;
29149801;01/01/16;31/12/16;114.918;-467.696;3.408.359;849.541;313.728;2.086.890;158.200
32258972;01/01/17;31/12/17;675.456;-145.009;321.008;135.125;185.883;;
36049146;01/01/16;31/12/16;-382.386;-480.438;193.306;-592.433;185.739;600.000;
25381351;01/01/16;31/12/16;-41.234;-178.031;185.427;155.427;30.000;0;
36083131;01/01/17;31/12/17;1.075.577;48.390;1.046.977;286.393;664.542;96.042;
27153062;01/01/16;31/12/16;83.297;51.229;827.444;250.621;36.794;540.029;
29832943;01/01/17;31/12/17;-2.368;228.182;1.672.754;1.642.555;30.199;;
34044570;01/01/16;31/12/16;-45.280;-35.323;85.049;60.049;25.000;;0
32276393;01/01/17;31/12/17;-252.419;-465.041;32.572;-29.290;61.862;;
37770876;04/06/16;31/12/16;0;0;0;0;0;0;0
29310610;01/01/17;31/12/17;-51.229;-51.229;0;-56.229;56.229;;
